,train/losses/sft,train/losses/total,train/learning_rate,train/loss,train/ref_logps/rejected,train/ref_logps/chosen,train/rewards/chosen,train/rewards/margins,_step,train/grad_norm,train/logps/chosen,train/rewards/rejected,train/epoch,train/global_step,_runtime,_timestamp,train/losses/dpo,train/logps/rejected,train/rewards/accuracies
95,1.4678058624267578,0.7173049449920654,3.857142857142857e-07,0.6908,-43.099910736083984,-43.782318115234375,-0.2574450373649597,-0.04518810287117958,95,15.397565841674805,-46.24607467651367,-0.21225695312023163,0.31,96,2338.223523999,1735670486.844969,0.7173049449920654,-45.64727020263672,0.25
96,1.6066412925720215,0.6389708518981934,3.8392857142857144e-07,0.6598,-40.38338851928711,-34.33736038208008,-0.2703301012516022,0.11607499420642853,96,15.213447570800781,-36.60916519165039,-0.3864051103591919,0.31,97,2362.327488791,1735670510.9616985,0.6389708518981934,-43.36964797973633,0.75
97,0.9257839322090149,0.6639021635055542,3.821428571428571e-07,0.687,-37.186500549316406,-30.90774917602539,-0.1435682773590088,0.06142446771264076,97,14.154143333435059,-33.483612060546875,-0.20499275624752045,0.31,98,2386.419521768,1735670535.052379,0.6639021635055542,-39.91864013671875,0.5
98,1.8616437911987305,0.6052164435386658,3.803571428571428e-07,0.6453,-53.277198791503906,-43.2110595703125,-0.45870622992515564,0.1935216188430786,98,16.826702117919922,-46.260719299316406,-0.6522278785705566,0.32,99,2410.627493564,1735670559.2601774,0.6052164435386658,-57.360713958740234,0.75
99,1.660544514656067,0.6202293038368225,3.785714285714285e-07,0.6798,-40.539222717285156,-36.635475158691406,-0.11877933144569397,0.15870724618434906,99,14.613850593566895,-39.28678894042969,-0.27748656272888184,0.32,100,2434.579629212,1735670583.2021086,0.6202293038368225,-43.51646423339844,0.75
100,1.572606086730957,0.721276044845581,3.7678571428571426e-07,0.6648,-41.03883361816406,-34.45661926269531,-0.3884640038013458,-0.052751898765563965,100,14.723061561584473,-36.986793518066406,-0.33571210503578186,0.32,101,2458.895527248,1735670607.5289464,0.721276044845581,-44.19303894042969,0.25
101,1.4932302236557007,0.7468729019165039,3.75e-07,0.6957,-47.26042175292969,-32.87489318847656,-0.24906635284423828,-0.10456094890832901,101,15.570371627807617,-35.315025329589844,-0.14450541138648987,0.33,102,2483.063573746,1735670631.6863668,0.7468729019165039,-49.66680908203125,0.0
102,1.4306657314300537,0.661112368106842,3.732142857142857e-07,0.6836,-44.06918716430664,-38.391639709472656,-0.29367440938949585,0.07018520683050156,102,15.808850288391113,-41.271385192871094,-0.3638595938682556,0.33,103,2507.447550652,1735670656.0799115,0.661112368106842,-47.212188720703125,0.75
103,1.1434192657470703,0.665917694568634,3.7142857142857145e-07,0.6862,-36.563846588134766,-38.711936950683594,-0.17068377137184143,0.05948936939239502,103,14.73939323425293,-41.184661865234375,-0.23017314076423645,0.33,104,2531.623524447,1735670680.2585902,0.665917694568634,-39.21369171142578,0.5
104,1.3104162216186523,0.6489203572273254,3.6964285714285714e-07,0.6753,-42.92029571533203,-37.07609176635742,-0.1708400547504425,0.09329988062381744,104,14.992868423461914,-39.40022277832031,-0.26413995027542114,0.34,105,2555.911563216,1735670704.5452216,0.6489203572273254,-45.66148376464844,0.75
105,1.213002324104309,0.6582058668136597,3.678571428571429e-07,0.6972,-46.907691955566406,-39.37995910644531,-0.10849254578351974,0.07625283300876617,105,15.814059257507324,-42.215240478515625,-0.18474537134170532,0.34,106,2580.167511448,1735670728.7934809,0.6582058668136597,-49.71393585205078,0.75
106,1.9952648878097534,0.6538823246955872,3.6607142857142853e-07,0.6307,-47.497222900390625,-41.819698333740234,-0.33613714575767517,0.08272149413824081,106,14.593022346496582,-44.616355895996094,-0.4188586473464966,0.34,107,2604.071493355,1735670752.7064981,0.6538823246955872,-51.65422821044922,0.75
107,1.7239935398101807,0.6582317352294922,3.642857142857143e-07,0.6546,-54.84662628173828,-42.83747482299805,-0.350236177444458,0.07213091105222702,107,15.52407169342041,-46.34819030761719,-0.4223670959472656,0.35,108,2628.163505115,1735670776.7848456,0.6582317352294922,-59.18806457519531,0.75
108,1.805706262588501,0.6760680675506592,3.6249999999999997e-07,0.6983,-40.849727630615234,-43.31293487548828,-0.23639638721942902,0.04886268079280853,108,15.823833465576172,-46.45363235473633,-0.28525906801223755,0.35,109,2652.547509129,1735670801.1798594,0.6760680675506592,-43.944313049316406,0.5
109,1.6515482664108276,0.6419969797134399,3.607142857142857e-07,0.7081,-41.52402877807617,-45.77165222167969,-0.3348924219608307,0.11615446954965591,109,15.856317520141602,-49.20050811767578,-0.4510469138622284,0.35,110,2676.551497667,1735670825.1858435,0.6419969797134399,-44.71665954589844,0.75
110,1.2715847492218018,0.6089932918548584,3.589285714285714e-07,0.6517,-44.44647979736328,-34.71002197265625,-0.20428864657878876,0.18698255717754364,110,13.61795425415039,-37.452667236328125,-0.3912712037563324,0.36,111,2700.811489139,1735670849.4458513,0.6089932918548584,-48.193458557128906,0.75
111,1.189225673675537,0.6118847727775574,3.5714285714285716e-07,0.6566,-46.69890594482422,-39.188758850097656,-0.16533465683460236,0.1767880916595459,111,14.878399848937988,-41.580078125,-0.34212276339530945,0.36,112,2724.947486902,1735670873.5696065,0.6118847727775574,-49.883995056152344,1.0
112,1.905226707458496,0.6335515379905701,3.5535714285714285e-07,0.6535,-51.61616516113281,-46.89286804199219,-0.35475683212280273,0.12606929242610931,112,16.319101333618164,-50.222679138183594,-0.48082610964775085,0.36,113,2749.095506575,1735670897.7297976,0.6335515379905701,-55.8097038269043,0.75
113,1.7973095178604126,0.7229440808296204,3.535714285714286e-07,0.7152,-33.59174346923828,-33.85943603515625,-0.4248881936073303,-0.030544724315404892,113,14.375703811645508,-36.9583740234375,-0.3943434953689575,0.37,114,2773.207486197,1735670921.8307846,0.7229440808296204,-36.362937927246094,0.5
114,1.6340516805648804,0.622330904006958,3.517857142857143e-07,0.6877,-37.472633361816406,-36.48805236816406,-0.21606770157814026,0.15711623430252075,114,13.963496208190918,-39.27339553833008,-0.373183935880661,0.37,115,2797.551481349,1735670946.1836507,0.622330904006958,-40.439056396484375,0.75
115,1.4704405069351196,0.6625329256057739,3.5e-07,0.6653,-45.20341491699219,-47.179779052734375,-0.15779733657836914,0.06824524700641632,115,15.744909286499023,-49.398902893066406,-0.22604258358478546,0.37,116,2821.771482571,1735670970.4001102,0.6625329256057739,-48.03293991088867,0.75
116,1.2497243881225586,0.6661677360534668,3.482142857142857e-07,0.6786,-40.05376052856445,-31.497682571411133,-0.30328863859176636,0.055837057530879974,116,13.63467788696289,-33.97954177856445,-0.3591257333755493,0.38,117,2845.963506227,1735670994.5875015,0.6661677360534668,-42.87653732299805,0.75
117,1.8258436918258667,0.7273722290992737,3.464285714285714e-07,0.6723,-47.44169616699219,-39.11261749267578,-0.385729044675827,-0.0622456818819046,117,15.234068870544434,-42.64484786987305,-0.32348334789276123,0.38,118,2869.971550617,1735671018.5961328,0.7273722290992737,-51.489837646484375,0.25
118,1.26168954372406,0.5907475352287292,3.446428571428571e-07,0.6442,-51.735137939453125,-39.57613754272461,-0.24081449210643768,0.22269105911254883,118,14.978506088256836,-42.25700378417969,-0.4635055661201477,0.38,119,2894.259552477,1735671042.8939812,0.5907475352287292,-55.48639678955078,1.0
119,1.8256787061691284,0.6789617538452148,3.4285714285714286e-07,0.6715,-47.79704284667969,-34.04110336303711,-0.35770270228385925,0.05595339089632034,119,15.302031517028809,-37.06803894042969,-0.413656085729599,0.38,120,2918.495563988,1735671067.1186934,0.6789617538452148,-51.37919998168945,0.5
120,1.6259890794754028,0.7158620357513428,3.4107142857142856e-07,0.6837,-51.12232971191406,-37.15995788574219,-0.3609973192214966,-0.042633023113012314,120,16.2498836517334,-40.6990966796875,-0.31836429238319397,0.39,121,2942.571504262,1735671091.2064934,0.7158620357513428,-54.950889587402344,0.5
121,2.118165969848633,0.6593279838562012,3.392857142857143e-07,0.6691,-38.513885498046875,-42.780303955078125,-0.4246980547904968,0.07686829566955566,121,14.694720268249512,-46.436912536621094,-0.5015663504600525,0.39,122,2966.739532975,1735671115.3719044,0.6593279838562012,-42.74070739746094,0.75
122,1.9722846746444702,0.6760668158531189,3.375e-07,0.6817,-50.64008712768555,-34.67701721191406,-0.4033999443054199,0.03733644634485245,122,15.334379196166992,-38.14946746826172,-0.44073641300201416,0.39,123,2991.059559273,1735671139.6834962,0.6760668158531189,-54.41645050048828,0.75
123,1.9051578044891357,0.6731138825416565,3.357142857142857e-07,0.6839,-41.919864654541016,-34.68372344970703,-0.3681586682796478,0.04457000643014908,123,15.324544906616211,-38.163238525390625,-0.4127286672592163,0.4,124,3015.391538546,1735671164.0176508,0.6731138825416565,-45.666873931884766,0.75
124,1.8686023950576782,0.6428680419921875,3.339285714285714e-07,0.6208,-62.96630859375,-42.82951354980469,-0.3728175461292267,0.12918907403945923,124,16.101545333862305,-46.037261962890625,-0.5020066499710083,0.4,125,3039.671536926,1735671188.3055964,0.6428680419921875,-67.83042907714844,0.75
125,1.3052970170974731,0.6962769031524658,3.3214285714285713e-07,0.6793,-46.67045593261719,-28.29070472717285,-0.2725563049316406,-0.0046862466260790825,125,14.58831787109375,-31.100234985351562,-0.2678700387477875,0.4,126,3063.991501888,1735671212.6156342,0.6962769031524658,-49.83003234863281,0.5
126,1.4388368129730225,0.6678394079208374,3.303571428571428e-07,0.6838,-44.917911529541016,-37.83623504638672,-0.304141640663147,0.05919046327471733,126,14.887723922729492,-41.27998733520508,-0.3633320927619934,0.41,127,3087.927533448,1735671236.5610604,0.6678394079208374,-48.610923767089844,0.5
127,1.4938726425170898,0.7390305995941162,3.2857142857142857e-07,0.6841,-33.884002685546875,-36.378822326660156,-0.39058080315589905,-0.08846818655729294,127,15.738944053649902,-39.69810485839844,-0.3021126389503479,0.41,128,3112.41145952,1735671261.0454416,0.7390305995941162,-37.46240997314453,0.25
128,1.541804552078247,0.6547034978866577,3.2678571428571427e-07,0.6448,-49.58662414550781,-41.25142288208008,-0.40419459342956543,0.0882224440574646,128,16.282148361206055,-44.485008239746094,-0.49241703748703003,0.41,129,3136.351492298,1735671284.9746206,0.6547034978866577,-53.890045166015625,0.5
129,1.7302324771881104,0.7250845432281494,3.25e-07,0.6816,-52.69906997680664,-46.46104431152344,-0.4995304048061371,-0.059913329780101776,129,17.330738067626953,-50.347862243652344,-0.4396170973777771,0.42,130,3160.839448151,1735671309.4679043,0.7250845432281494,-56.89169692993164,0.5
130,1.7252954244613647,0.7094882726669312,3.232142857142857e-07,0.6695,-40.48646926879883,-32.49785232543945,-0.44070810079574585,0.005793217569589615,130,14.596902847290039,-35.73508834838867,-0.44650131464004517,0.42,131,3185.051553756,1735671333.679333,0.7094882726669312,-44.36028289794922,0.25
131,1.633405327796936,0.621616005897522,3.2142857142857145e-07,0.6728,-35.989437103271484,-40.799400329589844,-0.19792142510414124,0.16088950634002686,131,15.243592262268066,-44.067535400390625,-0.3588109612464905,0.42,132,3209.259524,1735671357.8820908,0.621616005897522,-39.79510498046875,0.75
132,1.288620114326477,0.8227016925811768,3.196428571428571e-07,0.7126,-39.764190673828125,-48.05828094482422,-0.47586554288864136,-0.2401009202003479,132,16.850858688354492,-52.383399963378906,-0.23576463758945465,0.43,133,3233.431552214,1735671382.062363,0.8227016925811768,-43.78590393066406,0.0
133,1.2349741458892822,0.6154037714004517,3.1785714285714284e-07,0.6558,-47.546165466308594,-39.34571075439453,-0.27377957105636597,0.16538283228874207,133,14.59969425201416,-42.707664489746094,-0.43916237354278564,0.43,134,3257.679462186,1735671406.3124795,0.6154037714004517,-51.75395965576172,1.0
134,1.329643964767456,0.7082725763320923,3.1607142857142853e-07,0.674,-29.04560661315918,-29.86115264892578,-0.297593891620636,-0.02803889662027359,134,13.110810279846191,-32.67860794067383,-0.269555002450943,0.43,135,3281.83546126,1735671430.4590735,0.7082725763320923,-32.30223846435547,0.5
135,1.8550293445587158,0.6983453035354614,3.142857142857143e-07,0.6747,-37.07080841064453,-28.680444717407227,-0.4991663694381714,-0.007796123623847961,135,14.195785522460938,-32.130409240722656,-0.4913702607154846,0.44,136,3306.09952776,1735671454.7214332,0.6983453035354614,-40.961647033691406,0.5
136,0.9802672266960144,0.6486760377883911,3.1249999999999997e-07,0.686,-42.086708068847656,-41.322818756103516,-0.1848084032535553,0.10396610200405121,136,15.58491039276123,-44.47037887573242,-0.2887744903564453,0.44,137,3330.411543549,1735671479.0417938,0.6486760377883911,-45.47918701171875,0.5
137,1.5285570621490479,0.7335370779037476,3.107142857142857e-07,0.6964,-36.81272888183594,-40.09132385253906,-0.42453449964523315,-0.06817325949668884,137,15.627056121826172,-43.78541564941406,-0.3563612401485443,0.44,138,3354.355612333,1735671502.9809759,0.7335370779037476,-40.59990692138672,0.5
138,1.607831597328186,0.6773775815963745,3.089285714285714e-07,0.6436,-48.059898376464844,-37.733787536621094,-0.40576621890068054,0.043484680354595184,138,15.631455421447754,-40.72785949707031,-0.44925087690353394,0.45,139,3378.495556555,1735671527.1263502,0.6773775815963745,-52.202491760253906,0.5
139,1.4029053449630737,0.5369465351104736,3.0714285714285716e-07,0.5997,-57.395633697509766,-46.63029861450195,-0.16962942481040955,0.34314781427383423,139,16.991384506225586,-50.04840087890625,-0.5127772092819214,0.45,140,3402.695573678,1735671551.3276944,0.5369465351104736,-62.88557434082031,1.0
140,1.724786639213562,0.6906805038452148,3.0535714285714285e-07,0.7069,-43.951026916503906,-45.82705307006836,-0.21087881922721863,0.013665929436683655,140,17.055883407592773,-49.72389221191406,-0.22454476356506348,0.45,141,3426.827577674,1735671575.461619,0.6906805038452148,-47.66367721557617,0.25
141,1.3647029399871826,0.6565142869949341,3.0357142857142855e-07,0.6985,-38.64171600341797,-44.542510986328125,-0.20089340209960938,0.08067168295383453,141,15.30642032623291,-48.20214080810547,-0.2815650999546051,0.46,142,3450.959503212,1735671599.5880833,0.6565142869949341,-42.24326705932617,0.75
142,1.7076116800308228,0.7251529693603516,3.0178571428571424e-07,0.6964,-27.789840698242188,-30.863964080810547,-0.41792452335357666,-0.016501672565937042,142,13.657079696655273,-33.51836395263672,-0.4014228582382202,0.46,143,3475.031488508,1735671623.6653066,0.7251529693603516,-30.567893981933594,0.5
143,1.1187623739242554,0.7064516544342041,3e-07,0.6505,-43.610137939453125,-37.70045471191406,-0.2821972072124481,-0.02590293623507023,143,13.97274112701416,-41.4881477355957,-0.25629425048828125,0.46,144,3499.2435331,1735671647.8733115,0.7064516544342041,-48.3343505859375,0.5
144,2.2044312953948975,0.6595789790153503,2.982142857142857e-07,0.6586,-40.12154006958008,-38.58087158203125,-0.4597410261631012,0.07559578865766525,144,14.828514099121094,-42.222286224365234,-0.5353367924690247,0.46,145,3523.635450794,1735671672.2678523,0.6595789790153503,-44.543304443359375,0.75
145,1.6556557416915894,0.7244592905044556,2.9642857142857143e-07,0.6826,-39.6126594543457,-45.133575439453125,-0.359988808631897,-0.05887766182422638,145,16.503719329833984,-48.41840362548828,-0.3011111319065094,0.47,146,3547.899536509,1735671696.5275838,0.7244592905044556,-43.16978073120117,0.25
146,1.1499191522598267,0.6372871398925781,2.946428571428571e-07,0.6383,-44.379634857177734,-38.497314453125,-0.24437527358531952,0.12079421430826187,146,15.455331802368164,-41.10908508300781,-0.365169495344162,0.47,147,3572.143572262,1735671720.7646816,0.6372871398925781,-48.261558532714844,0.75
147,2.125455379486084,0.642146646976471,2.9285714285714287e-07,0.6545,-51.429569244384766,-34.70869064331055,-0.3018037676811218,0.11345226317644119,147,16.09273338317871,-37.79001998901367,-0.4152560532093048,0.47,148,3596.031455692,1735671744.6536212,0.642146646976471,-55.38825225830078,0.5
148,1.2538410425186157,0.6397022008895874,2.9107142857142856e-07,0.6593,-48.23154067993164,-43.923683166503906,-0.10593529045581818,0.11454354226589203,148,16.663515090942383,-46.72356414794922,-0.2204788327217102,0.48,149,3620.067544118,1735671768.699651,0.6397022008895874,-51.80206298828125,0.75
149,1.5016840696334839,0.6113990545272827,2.892857142857143e-07,0.6228,-48.3845100402832,-40.39300537109375,-0.3059730529785156,0.18717828392982483,149,15.081384658813477,-43.49677276611328,-0.49315133690834045,0.48,150,3644.331543061,1735671792.9548566,0.6113990545272827,-53.068241119384766,0.75
150,1.6057449579238892,0.6446701288223267,2.8749999999999995e-07,0.6484,-52.514427185058594,-48.618247985839844,-0.3784788250923157,0.11225403845310211,150,16.09918975830078,-52.4969482421875,-0.4907328486442566,0.48,151,3668.603479643,1735671817.2351706,0.6446701288223267,-57.38249969482422,0.75
151,1.1157121658325195,0.590131402015686,2.857142857142857e-07,0.6335,-42.51219940185547,-28.541156768798828,-0.2984663248062134,0.23724178969860077,151,13.461698532104492,-31.152809143066406,-0.5357080698013306,0.49,152,3692.615513453,1735671841.2487047,0.590131402015686,-46.49059295654297,0.75
152,2.0552592277526855,0.6887609958648682,2.839285714285714e-07,0.6639,-45.25343322753906,-35.774253845214844,-0.52834153175354,0.03159381449222565,152,15.857644081115723,-39.58134078979492,-0.5599353313446045,0.49,153,3716.958179806,1735671865.6254997,0.6887609958648682,-49.807830810546875,0.5
153,2.083113193511963,0.574415385723114,2.8214285714285713e-07,0.6628,-52.978843688964844,-46.83174133300781,-0.45812398195266724,0.26497969031333923,153,16.774484634399414,-51.17991638183594,-0.7231036424636841,0.49,154,3740.895473641,1735671889.5242708,0.574415385723114,-58.16764831542969,0.75
154,1.0389914512634277,0.7040655612945557,2.8035714285714283e-07,0.6764,-34.5670166015625,-24.981056213378906,-0.2143883854150772,-0.020213833078742027,154,13.326351165771484,-27.716659545898438,-0.19417455792427063,0.5,155,3764.931492483,1735671913.5662117,0.7040655612945557,-37.701229095458984,0.5
155,1.7148748636245728,0.6533118486404419,2.785714285714286e-07,0.667,-45.86670684814453,-35.660552978515625,-0.334400475025177,0.08922125399112701,155,15.951833724975586,-39.28515625,-0.4236217141151428,0.5,156,3789.127562962,1735671937.7495143,0.6533118486404419,-50.06987380981445,0.5
156,1.942255973815918,0.7043229937553406,2.7678571428571427e-07,0.7026,-34.27124786376953,-36.352577209472656,-0.3134484887123108,-0.019805721938610077,156,14.511330604553223,-40.85237503051758,-0.2936427593231201,0.5,157,3813.171554646,1735671961.8026483,0.7043229937553406,-38.68871307373047,0.5
157,1.2988111972808838,0.6918620467185974,2.75e-07,0.6603,-33.52348327636719,-33.735816955566406,-0.23187418282032013,0.0031526461243629456,157,13.265254020690918,-36.62543487548828,-0.23502683639526367,0.51,158,3837.479505206,1735671986.114071,0.6918620467185974,-37.15571594238281,0.75
158,1.6439008712768555,0.5984044075012207,2.7321428571428565e-07,0.6049,-49.856895446777344,-34.43503952026367,-0.31878218054771423,0.21820920705795288,158,14.330048561096191,-38.78616714477539,-0.5369914174079895,0.51,159,3861.763473998,1735672010.3953762,0.5984044075012207,-56.313987731933594,0.5
159,1.4106477499008179,0.6893431544303894,2.714285714285714e-07,0.6575,-47.43913269042969,-53.01266860961914,-0.3586362600326538,0.021476656198501587,159,16.96588706970215,-57.61833190917969,-0.3801129162311554,0.51,160,3886.119482786,1735672034.745859,0.6893431544303894,-52.852561950683594,0.5
160,1.435001015663147,0.7162511348724365,2.696428571428571e-07,0.6727,-42.91931915283203,-42.915985107421875,-0.3197921812534332,-0.0314033217728138,160,16.147178649902344,-46.68336486816406,-0.28838884830474854,0.52,161,3910.371548528,1735672058.9997287,0.7162511348724365,-47.230350494384766,0.5
161,1.8534923791885376,0.6528090238571167,2.6785714285714284e-07,0.6848,-38.57826614379883,-35.41608428955078,-0.4088332951068878,0.08381663262844086,161,14.915857315063477,-39.22752380371094,-0.49264994263648987,0.52,162,3934.443475869,1735672083.0719023,0.6528090238571167,-42.69593811035156,0.75
162,2.1496901512145996,0.8030206561088562,2.6607142857142853e-07,0.6675,-46.17008972167969,-35.304176330566406,-0.5432420969009399,-0.190619558095932,162,16.53278160095215,-38.94982147216797,-0.3526225686073303,0.52,163,3958.415493765,1735672107.0497606,0.8030206561088562,-50.56822204589844,0.25
163,1.9164447784423828,0.7008168697357178,2.642857142857143e-07,0.6243,-65.00332641601562,-32.28250503540039,-0.4643762409687042,0.006017282605171204,163,17.723403930664062,-36.09099197387695,-0.47039350867271423,0.53,164,3982.723545529,1735672131.3545077,0.7008168697357178,-70.50496673583984,0.5
164,1.869612455368042,0.6238701939582825,2.625e-07,0.6968,-43.516563415527344,-37.019126892089844,-0.48509520292282104,0.15313559770584106,164,16.49898910522461,-40.675106048583984,-0.6382308006286621,0.53,165,4007.139537872,1735672155.7606075,0.6238701939582825,-47.23133850097656,0.75
165,1.4934978485107422,0.7151858806610107,2.607142857142857e-07,0.7001,-35.06824493408203,-29.293685913085938,-0.2750183939933777,-0.03277935832738876,165,14.907134056091309,-32.250492095947266,-0.24223904311656952,0.53,166,4031.471533928,1735672180.0999568,0.7151858806610107,-37.969932556152344,0.5
166,1.513988971710205,0.6484993100166321,2.589285714285714e-07,0.6973,-44.82204818725586,-44.060760498046875,-0.28846096992492676,0.09434541314840317,166,16.260135650634766,-48.343772888183594,-0.3828063905239105,0.54,167,4055.572799143,1735672204.2400804,0.6484993100166321,-49.189842224121094,0.75
167,1.8661788702011108,0.7163276672363281,2.571428571428571e-07,0.6307,-52.01524353027344,-35.591514587402344,-0.48368290066719055,-0.034514348953962326,167,15.546558380126953,-39.53873825073242,-0.44916850328445435,0.54,168,4079.783456922,1735672228.4170437,0.7163276672363281,-57.37083435058594,0.25
168,1.3105791807174683,0.7770912647247314,2.553571428571428e-07,0.6904,-38.653602600097656,-35.359703063964844,-0.43058621883392334,-0.13035932183265686,168,16.37499237060547,-38.993934631347656,-0.30022692680358887,0.54,169,4103.927505834,1735672252.5520687,0.7770912647247314,-42.60762405395508,0.5
169,1.582326889038086,0.6706242561340332,2.5357142857142855e-07,0.665,-38.5865478515625,-35.09711456298828,-0.5980143547058105,0.0632844790816307,169,15.585005760192871,-39.2545051574707,-0.6612988710403442,0.54,170,4128.063550298,1735672276.6972837,0.6706242561340332,-43.41316223144531,0.75
170,1.5436620712280273,0.6120878458023071,2.5178571428571424e-07,0.6233,-52.99574661254883,-37.31825256347656,-0.449141263961792,0.18112531304359436,170,15.385005950927734,-41.58087921142578,-0.630266547203064,0.55,171,4152.019544671,1735672300.6422362,0.6120878458023071,-58.873695373535156,0.75
171,1.9952361583709717,0.7498154640197754,2.5e-07,0.683,-49.90105438232422,-42.09778594970703,-0.46392908692359924,-0.10610567033290863,171,16.70538330078125,-46.44316101074219,-0.3578234314918518,0.55,172,4176.131520892,1735672324.7652295,0.7498154640197754,-54.516998291015625,0.25
172,1.4654662609100342,0.7369491457939148,2.4821428571428574e-07,0.7014,-39.21312713623047,-36.346824645996094,-0.27600324153900146,-0.08322055637836456,172,14.656794548034668,-39.5831298828125,-0.1927826702594757,0.55,173,4200.447466122,1735672349.0828257,0.7369491457939148,-42.35403823852539,0.25
173,2.04990553855896,0.7229334115982056,2.4642857142857143e-07,0.6905,-42.714996337890625,-28.434818267822266,-0.6029365658760071,-0.055943652987480164,173,16.941679000854492,-32.631134033203125,-0.5469928979873657,0.56,174,4224.655496301,1735672373.2783015,0.7229334115982056,-47.07335662841797,0.25
174,1.9199259281158447,0.6806304454803467,2.446428571428571e-07,0.649,-34.55730438232422,-41.97928237915039,-0.4172566533088684,0.031119629740715027,174,15.681578636169434,-45.47019958496094,-0.44837626814842224,0.56,175,4248.90346967,1735672397.531825,0.6806304454803467,-39.05113220214844,0.5
175,1.245488166809082,0.6473121643066406,2.4285714285714287e-07,0.6336,-49.30372619628906,-31.04078483581543,-0.21441596746444702,0.09917417168617249,175,15.578283309936523,-34.03559494018555,-0.3135901391506195,0.56,176,4272.991516917,1735672421.6248958,0.6473121643066406,-53.676212310791016,0.5
176,1.464849591255188,0.5652015209197998,2.4107142857142856e-07,0.6279,-43.95057678222656,-39.712745666503906,-0.3062490224838257,0.28160539269447327,176,14.839266777038574,-43.29467010498047,-0.5878543853759766,0.57,177,4297.063462801,1735672445.6864605,0.5652015209197998,-49.0191535949707,1.0
177,1.8250967264175415,0.5767706632614136,2.392857142857143e-07,0.5999,-62.01749038696289,-41.246307373046875,-0.426114022731781,0.2565838396549225,177,16.857791900634766,-45.178741455078125,-0.6826978921890259,0.57,178,4321.523543594,1735672470.1556034,0.5767706632614136,-68.0414047241211,1.0
178,0.8633687496185303,0.7672586441040039,2.3749999999999998e-07,0.7166,-35.296878814697266,-34.8978385925293,-0.4354191720485687,-0.13684888184070587,178,14.868135452270508,-38.45497131347656,-0.29857027530670166,0.57,179,4345.579491503,1735672494.2145839,0.7672586441040039,-38.452327728271484,0.25
179,1.6571725606918335,0.5687602758407593,2.357142857142857e-07,0.6143,-45.24034881591797,-38.22516632080078,-0.24612128734588623,0.27076083421707153,179,13.719294548034668,-41.665748596191406,-0.5168821215629578,0.58,180,4369.779544038,1735672518.4116547,0.5687602758407593,-50.488365173339844,1.0
180,1.569136619567871,0.7787984609603882,2.3392857142857142e-07,0.6358,-37.98402786254883,-36.87103271484375,-0.551578164100647,-0.15795671939849854,180,15.207616806030273,-40.734867095947266,-0.3936214745044708,0.58,181,4393.871499097,1735672542.499115,0.7787984609603882,-43.41279983520508,0.25
181,1.692840576171875,0.7077670097351074,2.3214285714285714e-07,0.6515,-38.226497650146484,-40.47712707519531,-0.7548666596412659,0.002874143421649933,181,15.652524948120117,-45.14390563964844,-0.7577407956123352,0.58,182,4417.903553239,1735672566.535588,0.7077670097351074,-43.90174102783203,0.5
182,1.3206340074539185,0.6416394710540771,2.3035714285714283e-07,0.5999,-41.251522064208984,-35.13030242919922,-0.3110000193119049,0.10753242671489716,182,13.895670890808105,-38.952415466308594,-0.41853243112564087,0.59,183,4441.963519904,1735672590.5863519,0.6416394710540771,-47.20893859863281,1.0
183,1.4515072107315063,0.7680189609527588,2.2857142857142855e-07,0.7019,-34.016357421875,-39.06455993652344,-0.46257105469703674,-0.13989371061325073,183,15.53600788116455,-44.416053771972656,-0.322677344083786,0.59,184,4466.383523215,1735672615.0184412,0.7680189609527588,-39.354034423828125,0.25
184,1.7843234539031982,0.6265640258789062,2.2678571428571427e-07,0.6119,-49.911380767822266,-38.930484771728516,-0.4203071594238281,0.1749366819858551,184,15.708946228027344,-42.41935729980469,-0.5952438116073608,0.59,185,4490.471476202,1735672639.104341,0.6265640258789062,-55.373634338378906,0.75
185,1.5012234449386597,0.7789828777313232,2.25e-07,0.7366,-37.83586502075195,-34.53162384033203,-0.5809807181358337,-0.1442977786064148,185,17.376060485839844,-39.74371337890625,-0.43668296933174133,0.6,186,4514.731581855,1735672663.362103,0.7789828777313232,-42.42170715332031,0.5
186,1.7443524599075317,0.6847108602523804,2.232142857142857e-07,0.6851,-45.406917572021484,-38.77819061279297,-0.4474470615386963,0.033658940345048904,186,15.97667407989502,-43.16471481323242,-0.4811060130596161,0.6,187,4538.951489845,1735672687.574822,0.6847108602523804,-50.07061767578125,0.5
187,1.85786771774292,0.6478961706161499,2.214285714285714e-07,0.7148,-39.62938690185547,-40.349327087402344,-0.40431883931159973,0.10246869176626205,187,16.439695358276367,-45.633323669433594,-0.5067875385284424,0.6,188,4563.231528264,1735672711.866592,0.6478961706161499,-44.634521484375,0.75
188,1.7575284242630005,0.6460752487182617,2.1964285714285712e-07,0.6526,-54.303550720214844,-50.298221588134766,-0.42697030305862427,0.1030268594622612,188,16.175813674926758,-55.24324035644531,-0.5299971699714661,0.61,189,4587.567516946,1735672736.1911051,0.6460752487182617,-60.31895446777344,0.75
189,1.9671711921691895,0.6355966329574585,2.1785714285714284e-07,0.6149,-42.74555969238281,-34.12767791748047,-0.5099356770515442,0.12328483164310455,189,14.824673652648926,-38.05754470825195,-0.6332205533981323,0.61,190,4611.849537499,1735672760.5168297,0.6355966329574585,-48.35257339477539,0.75
