,train/losses/dpo,_step,train/rewards/accuracies,train/logps/rejected,train/losses/total,_runtime,train/loss,train/grad_norm,train/rewards/margins,train/learning_rate,train/logps/answer,train/epoch,train/logps/chosen,train/rewards/chosen,train/losses/sft,_timestamp,train/rewards/rejected,train/global_step
23,1.7519148588180542,23,0.0,-0.6999165415763855,2.5863590240478516,435.40248964,2.7265,22.987674713134766,-1.1501338481903076,0,-1.4286116361618042,0.05,-1.4286116361618042,-2.9165539741516113,1.6688884496688843,1747229025.3625948,-1.7664201259613037,24
24,2.030224084854126,24,0.25,-0.8081918954849243,2.71944260597229,452.719503203,2.725,24.505138397216797,0.03708004951477051,0,-1.4716873168945312,0.05,-1.4716873168945312,-3.097984790802002,1.3784369230270386,1747229042.6861136,-3.1350646018981934,25
25,2.174145221710205,25,0.0,-0.5889197587966919,2.8895461559295654,469.853703133,2.8698,22.65704917907715,-1.763343095779419,0,-1.425144910812378,0.05,-1.425144910812378,-2.858207941055298,1.4308018684387207,1747229059.8538198,-1.094864845275879,26
26,1.6236040592193604,26,0.0,-0.716384768486023,2.288593292236328,487.087484151,2.612,19.40020179748535,-1.031303882598877,0,-1.3860682249069214,0.05,-1.3860682249069214,-2.3303213119506836,1.3299787044525146,1747229077.0478985,-1.299017310142517,27
27,1.6174201965332031,27,0.25,-0.7238057255744934,2.307525634765625,504.278460261,3.3011,31.634122848510742,-0.9806618690490723,0,-1.736764907836914,0.05,-1.736764907836914,-2.7310116291046143,1.3802107572555542,1747229094.239604,-1.750349760055542,28
28,2.6933658123016357,28,0.0,-0.7044202089309692,3.6603760719299316,521.596517405,2.9539,28.438156127929688,-2.39670467376709,0,-1.5360132455825806,0.05,-1.5360132455825806,-3.892930269241333,1.9340206384658813,1747229111.5564299,-1.4962254762649536,29
29,2.4331886768341064,29,0.0,-0.7768713235855103,3.246682643890381,538.979470532,3.016,24.771745681762695,-2.0915262699127197,0,-1.6373732089996338,0.06,-1.6373732089996338,-3.140049457550049,1.6269879341125488,1747229128.9417367,-1.0485233068466187,30
30,1.9154481887817383,30,0.0,-0.6928427219390869,2.6680448055267334,556.088510576,2.7008,24.591659545898438,-1.4336782693862915,0,-1.4192625284194946,0.06,-1.4192625284194946,-3.178783893585205,1.5051933526992798,1747229146.0502074,-1.7451053857803345,31
31,1.715114951133728,31,0.0,-0.6461265087127686,2.302192449569702,573.268512394,2.8794,27.584810256958008,-1.1834752559661865,0,-1.4869093894958496,0.06,-1.4869093894958496,-2.240713119506836,1.1741551160812378,1747229163.2341278,-1.0572377443313599,32
32,2.7787489891052246,32,0.0,-0.6863025426864624,3.64687180519104,590.452677101,3.1598,23.523359298706055,-2.5087146759033203,0,-1.629443883895874,0.06,-1.629443883895874,-3.561305522918701,1.7362456321716309,1747229180.452901,-1.05259108543396,33
33,2.938020706176758,33,0.0,-0.6836365461349487,3.91624116897583,608.370809288,3.1204,20.340639114379883,-2.6983017921447754,0,-1.6079694032669067,0.06,-1.6079694032669067,-3.8849411010742188,1.9564411640167236,1747229198.3710685,-1.1866395473480225,34
34,2.0396087169647217,34,0.0,-0.6208308935165405,2.720750570297241,625.732503592,2.809,22.30417251586914,-1.5688875913619995,0,-1.4189317226409912,0.07,-1.4189317226409912,-2.5369510650634766,1.362283706665039,1747229215.6929305,-0.968063235282898,35
35,1.7749625444412231,35,0.0,-0.726872980594635,2.5105762481689453,643.058527373,2.9814,30.824609756469727,-1.1889764070510864,0,-1.5867725610733032,0.07,-1.5867725610733032,-2.918612003326416,1.4712274074554443,1747229233.02029,-1.7296357154846191,36
36,1.7747180461883545,36,0.0,-0.72174471616745,2.550273895263672,660.236485182,3.075,34.87779235839844,-1.2058508396148682,0,-1.6165623664855957,0.07,-1.6165623664855957,-2.9393317699432373,1.5511115789413452,1747229250.1965709,-1.7334810495376587,37
37,1.8026248216629028,37,0.0,-0.7079776525497437,2.465519666671753,677.326544074,2.8624,24.99172019958496,-1.2515004873275757,0,-1.5141040086746216,0.07,-1.5141040086746216,-2.5915186405181885,1.3257898092269897,1747229267.2870235,-1.3400180339813232,38
38,2.384401321411133,38,0.0,-0.7024462223052979,3.2160792350769043,694.421340989,2.6898,23.146381378173828,-2.017636775970459,0,-1.4311753511428833,0.07,-1.4311753511428833,-3.2351717948913574,1.663355827331543,1747229284.4214778,-1.2175350189208984,39
39,1.6758195161819458,39,0.5,-0.691250205039978,2.3199687004089355,711.741854025,2.5904,24.60382080078125,-0.945965588092804,0,-1.3686537742614746,0.08,-1.3686537742614746,-2.4023730754852295,1.2882986068725586,1747229301.7421284,-1.4564075469970703,40
40,2.6788926124572754,40,0.0,-0.785345196723938,3.676128625869751,728.880500949,2.844,26.766407012939453,-2.405609607696533,0,-1.5569289922714233,0.08,-1.5569289922714233,-3.826417922973633,1.9944719076156616,1747229318.840923,-1.42080819606781,41
41,1.8769609928131104,41,0.0,-0.6909891366958618,2.56024169921875,746.03447185,2.745,19.850818634033203,-1.3635237216949463,0,-1.4303545951843262,0.08,-1.4303545951843262,-2.2517521381378174,1.3665614128112793,1747229335.9952793,-0.8882284760475159,42
42,1.9418259859085083,42,0.25,-0.7234708070755005,2.5911736488342285,763.213481263,2.9813,24.49028205871582,-1.3153557777404785,0,-1.5487772226333618,0.08,-1.5487772226333618,-2.5018062591552734,1.2986950874328613,1747229353.174342,-1.186450481414795,43
43,2.122500419616699,43,0.0,-0.6195967793464661,2.7809040546417236,780.921517481,3.2132,28.08359718322754,-1.712497591972351,0,-1.622804045677185,0.08,-1.622804045677185,-2.6848950386047363,1.3168072700500488,1747229370.8819547,-0.9723974466323853,44
44,1.1481744050979614,44,0.5,-0.9922012090682983,1.8828370571136475,798.060498134,2.9348,28.505830764770508,1.0942730903625488,0,-1.6207084655761719,0.09,-1.6207084655761719,-2.9443769454956055,1.4693251848220825,1747229388.0216777,-4.038650035858154,45
45,2.1777100563049316,45,0.0,-0.6704093813896179,2.931769609451294,815.14250423,2.9467,22.895740509033203,-1.7764008045196533,0,-1.5182486772537231,0.09,-1.5182486772537231,-2.935398817062378,1.508118987083435,1747229405.102508,-1.1589980125427246,46
46,2.4718871116638184,46,0.0,-0.6134358048439026,3.2976748943328857,832.275078978,3.2538,27.161455154418945,-2.1404976844787598,0,-1.62047278881073,0.09,-1.62047278881073,-3.1056652069091797,1.6515756845474243,1747229422.2752676,-0.9651676416397095,47
47,2.0995535850524902,47,0.0,-0.6910848021507263,2.9519011974334717,849.86149323,2.9658,25.854021072387695,-1.6412924528121948,0,-1.5472263097763062,0.09,-1.5472263097763062,-2.8471121788024902,1.7046953439712524,1747229439.8215628,-1.205819845199585,48
48,2.2509765625,48,0.0,-0.7176382541656494,3.038027048110962,867.033483132,2.9937,25.383155822753906,-1.8788892030715942,0,-1.5996496677398682,0.09,-1.5996496677398682,-3.132680892944336,1.5741010904312134,1747229456.9941087,-1.2537916898727417,49
49,2.4297966957092285,49,0.0,-0.6375500559806824,3.1880736351013184,884.434551194,3.0312,27.363248825073242,-2.086491584777832,0,-1.5410864353179932,0.09,-1.5410864353179932,-2.9227161407470703,1.5165539979934692,1747229474.3947527,-0.8362244963645935,50
50,2.0225703716278076,50,0.0,-0.962241530418396,2.8544483184814453,902.132624797,2.8696,22.992977142333984,-1.5757288932800293,0,-1.5839438438415527,0.1,-1.5839438438415527,-3.386244297027588,1.6637558937072754,1747229492.093029,-1.8105155229568481,51
51,2.050238609313965,51,0.0,-0.6096631288528442,2.786450147628784,919.222897738,2.9312,23.9800968170166,-1.632981777191162,0,-1.4754204750061035,0.1,-1.4754204750061035,-2.8734729290008545,1.4724230766296387,1747229509.2231357,-1.2404911518096924,52
52,1.6790940761566162,52,0.25,-0.7584522366523743,2.373770236968994,936.44353082,2.9023,29.440505981445312,-1.052840232849121,0,-1.5516090393066406,0.1,-1.5516090393066406,-2.6855762004852295,1.3893520832061768,1747229526.404014,-1.6327359676361084,53
53,2.04899263381958,53,0.0,-0.7833234071731567,2.8685050010681152,953.698579745,3.0755,30.91248321533203,-1.5938355922698975,0,-1.6230319738388062,0.1,-1.6230319738388062,-3.0747358798980713,1.6390247344970703,1747229543.6586928,-1.4809004068374634,54
54,2.612682819366455,54,0.0,-0.6680135726928711,3.5083227157592773,970.887506241,3.338,31.763357162475586,-2.3257126808166504,0,-1.7089087963104248,0.1,-1.7089087963104248,-3.546868324279785,1.7912800312042236,1747229560.8476713,-1.2211556434631348,55
55,1.9569367170333862,55,0.0,-0.6735209226608276,2.7424583435058594,988.064485589,2.7337,22.69333267211914,-1.5079360008239746,0,-1.4234678745269775,0.11,-1.4234678745269775,-3.2934584617614746,1.5710431337356567,1747229578.0252242,-1.7855225801467896,56
56,1.3845009803771973,56,0.0,-0.7073253393173218,1.8093241453170776,1005.701540463,2.6871,22.84642219543457,-0.6981261372566223,0,-1.420433759689331,0.11,-1.420433759689331,-1.8303804397583008,0.849646270275116,1747229595.6655264,-1.1322542428970337,57
57,1.8222920894622803,57,0.0,-0.6333547830581665,2.452477216720581,1023.397523419,3.1716,31.907184600830078,-1.2804900407791138,0,-1.613412857055664,0.11,-1.613412857055664,-2.4757494926452637,1.2603703737258911,1747229613.362499,-1.1952593326568604,58
58,2.296560287475586,58,0.25,-0.6874123811721802,3.0625734329223633,1040.991561316,3.0725,26.91657066345215,-1.8412501811981201,0,-1.5828449726104736,0.11,-1.5828449726104736,-2.8828015327453613,1.5320264101028442,1747229630.9918118,-1.0415513515472412,59
59,1.683967113494873,59,0.0,-0.6174371242523193,2.2797839641571045,1058.129498688,2.8667,25.976398468017578,-1.1248859167099,0,-1.457993507385254,0.11,-1.457993507385254,-2.3659355640411377,1.1916338205337524,1747229648.0895333,-1.2410497665405273,60
60,3.171865940093994,60,0.0,-0.61653733253479,4.160215854644775,1075.300511985,3.1561,26.08446502685547,-2.959352731704712,0,-1.5871272087097168,0.12,-1.5871272087097168,-3.7958438396453857,1.9767001867294312,1747229665.2604694,-0.8364912271499634,61
61,1.6219439506530762,61,0.0,-0.7132872343063354,2.2708163261413574,1092.486541243,2.6212,24.18989372253418,-1.039367914199829,0,-1.36210036277771,0.12,-1.36210036277771,-2.390775680541992,1.2977445125579834,1747229682.4471235,-1.3514080047607422,62
62,2.0082106590270996,62,0.0,-0.7181404829025269,2.7809948921203613,1109.865478477,3.0045,22.163484573364258,-1.5304737091064453,0,-1.5787314176559448,0.12,-1.5787314176559448,-3.2314982414245605,1.5455682277679443,1747229699.8255022,-1.7010245323181152,63
63,2.3944151401519775,63,0.0,-0.7062373757362366,3.2193474769592285,1127.059502636,3.081,30.515722274780273,-2.0032618045806885,0,-1.6399478912353516,0.12,-1.6399478912353516,-3.1919028759002686,1.649864673614502,1747229717.020174,-1.1886409521102905,64
64,1.8502321243286133,64,0.0,-0.5558304786682129,2.5032148361206055,1143.977493565,2.8108,20.780132293701172,-1.3480570316314697,0,-1.3788707256317139,0.12,-1.3788707256317139,-2.4388418197631836,1.3059653043746948,1747229733.9428391,-1.0907849073410034,65
65,1.5615146160125732,65,0.0,-0.6373013257980347,2.393097400665283,1161.484408641,2.862,22.53677749633789,-0.900307297706604,0,-1.4240813255310059,0.12,-1.4240813255310059,-2.321725845336914,1.6631653308868408,1747229751.4845371,-1.4214186668395996,66
66,2.255833148956299,66,0.0,-0.691949725151062,3.0737321376800537,1178.785908402,2.6923,25.225324630737305,-1.8599193096160889,0,-1.4241089820861816,0.13,-1.4241089820861816,-3.046703338623047,1.6357979774475098,1747229768.786116,-1.186784029006958,67
67,1.6130765676498413,67,0.25,-0.6882550716400146,2.338359832763672,1195.989464039,3.1586,26.146041870117188,-0.9589793682098389,0,-1.648136854171753,0.13,-1.648136854171753,-2.524718761444092,1.4505666494369507,1747229785.9497645,-1.565739393234253,68
68,1.8772921562194824,68,0.0,-0.6618057489395142,2.5510480403900146,1213.633457531,2.8352,24.988380432128906,-1.3924541473388672,0,-1.4863917827606201,0.13,-1.4863917827606201,-2.5501136779785156,1.347511649131775,1747229803.5952296,-1.1576595306396484,69
69,2.0889720916748047,69,0.5,-0.712212324142456,3.017693042755127,1230.833493077,2.9655,22.480119705200195,-1.4637038707733154,0,-1.5495238304138184,0.13,-1.5495238304138184,-3.3081440925598145,1.8574421405792236,1747229820.793633,-1.844440221786499,70
70,1.7175180912017822,70,0.0,-0.7106267213821411,2.3664140701293945,1248.165458918,2.8637,31.051029205322266,-1.1286823749542236,0,-1.5327448844909668,0.13,-1.5327448844909668,-2.5704245567321777,1.2977917194366455,1747229838.1262808,-1.4417424201965332,71
71,2.8495779037475586,71,0.0,-0.7558689713478088,3.8743791580200195,1265.342515225,3.1984,26.512968063354492,-2.60564923286438,0,-1.7243835926055908,0.14,-1.7243835926055908,-3.891009569168091,2.049602508544922,1747229855.3027315,-1.285360336303711,72
72,3.0391132831573486,72,0.0,-0.6565065383911133,4.10780143737793,1282.632868116,3.109,27.00641632080078,-2.814234733581543,0,-1.5772085189819336,0.14,-1.5772085189819336,-4.015462875366211,2.137376308441162,1747229872.6331282,-1.2012284994125366,73
73,2.3152647018432617,73,0.0,-0.7166022062301636,3.1330599784851074,1300.032751031,2.6384,23.75226593017578,-1.879586935043335,0,-1.4068211317062378,0.14,-1.4068211317062378,-2.89951491355896,1.6355907917022705,1747229890.0330083,-1.019927978515625,74
74,2.0793213844299316,74,0.0,-0.6757991909980774,2.7539849281311035,1317.135456338,3.3009,26.927730560302734,-1.6276984214782715,0,-1.710437536239624,0.14,-1.710437536239624,-2.8770360946655273,1.3493272066116333,1747229907.0958195,-1.2493374347686768,75
75,1.6784684658050537,75,0.0,-0.649233877658844,2.327249526977539,1334.543454023,2.7701,21.379812240600586,-1.1015795469284058,0,-1.3966915607452393,0.14,-1.3966915607452393,-2.2367489337921143,1.2975621223449707,1747229924.5041168,-1.135169267654419,76
76,2.138561725616455,76,0.0,-0.6962205171585083,2.937687635421753,1351.651480295,2.7811,25.114168167114258,-1.7341452836990356,0,-1.4558196067810059,0.15,-1.4558196067810059,-3.1507511138916016,1.5982519388198853,1747229941.6119678,-1.416605830192566,77
77,1.3969964981079102,77,0.5,-1.1108853816986084,2.270117998123169,1368.97854934,2.3374,19.65032958984375,0.8279178142547607,0,-1.2042202949523926,0.15,-1.2042202949523926,-2.5727710723876953,1.7462431192398071,1747229958.9387617,-3.400689125061035,78
78,1.4058752059936523,78,0.25,-0.6908985376358032,1.9939639568328857,1386.081498388,2.7508,19.675079345703125,-0.3378966450691223,0,-1.41898512840271,0.15,-1.41898512840271,-2.305417060852051,1.1761776208877563,1747229976.0445864,-1.9675204753875732,79
79,1.9013715982437134,79,0.25,-0.6965640783309937,2.6715030670166016,1407.712533346,2.7302,22.272605895996094,-0.08076530694961548,0,-1.3610478639602661,0.15,-1.3610478639602661,-2.8776986598968506,1.5402628183364868,1747229997.674562,-2.796933174133301,80
80,1.812666416168213,80,0.0,-0.6549806594848633,2.4040770530700684,1424.883505834,2.71,23.81415367126465,-1.3034828901290894,0,-1.409387469291687,0.15,-1.409387469291687,-2.402599334716797,1.1828211545944214,1747230014.8439429,-1.099116325378418,81
81,2.2993593215942383,81,0.0,-0.6196962594985962,3.0801491737365723,1443.142480302,2.9857,25.232114791870117,-1.9229090213775635,0,-1.4962177276611328,0.16,-1.4962177276611328,-2.88742995262146,1.5615795850753784,1747230033.1031685,-0.964521050453186,82
82,1.7993981838226318,82,0.25,-0.6792311668395996,2.359755754470825,1464.707939432,3.0127,26.721406936645508,-1.238518238067627,0,-1.5748891830444336,0.16,-1.5748891830444336,-2.111574649810791,1.1207152605056763,1747230054.7081738,-0.8730565309524536,83
83,2.0492444038391113,83,0.0,-0.7211946249008179,2.8967669010162354,1482.081521574,3.015,24.133695602416992,-1.5008721351623535,0,-1.5839201211929321,0.16,-1.5839201211929321,-2.766190528869629,1.6950448751449585,1747230072.042188,-1.2653183937072754,84
84,2.3690812587738037,84,0.0,-0.7649834156036377,3.142852783203125,1499.403498854,3.0175,28.625503540039062,-2.0209383964538574,0,-1.5919082164764404,0.16,-1.5919082164764404,-3.17378568649292,1.5475428104400635,1747230089.3644295,-1.1528472900390625,85
85,1.6958729028701782,85,0.0,-0.8833478689193726,2.343574047088623,1516.755519594,2.9051,23.502735137939453,-1.1270804405212402,0,-1.5583239793777466,0.16,-1.5583239793777466,-2.2604875564575195,1.2954022884368896,1747230106.7159123,-1.1334072351455688,86
86,2.1182119846343994,86,0.0,-0.6395495533943176,3.0395619869232178,1533.928516243,2.9542,24.969371795654297,-1.6114797592163086,0,-1.505190134048462,0.16,-1.505190134048462,-3.082686424255371,1.8426998853683472,1747230123.8889973,-1.4712066650390625,87
87,2.104123115539551,87,0.0,-0.7485681772232056,2.8018317222595215,1551.050184482,2.9416,22.35970687866211,-1.665640115737915,0,-1.5805020332336426,0.17,-1.5805020332336426,-3.192981243133545,1.395417332649231,1747230141.050333,-1.5273410081863403,88
88,2.5707974433898926,88,0.0,-0.7697077989578247,3.639230251312256,1568.260541332,2.934,27.037721633911133,-2.2466330528259277,0,-1.5989128351211548,0.17,-1.5989128351211548,-4.035274505615234,2.1368656158447266,1747230158.2231042,-1.7886412143707275,89
89,3.4785947799682617,89,0.0,-0.5765759944915771,4.43721342086792,1585.5854871,3.3525,31.80877685546875,-3.2853775024414062,0,-1.6651020050048828,0.17,-1.6651020050048828,-4.407621383666992,1.9172371625900269,1747230175.5461822,-1.1222440004348755,90
90,2.0664942264556885,90,0.0,-0.7313493490219116,2.84478759765625,1602.771445797,3.0746,23.99850082397461,-1.605240821838379,0,-1.6151999235153198,0.17,-1.6151999235153198,-2.9289331436157227,1.5565866231918335,1747230192.7315807,-1.3236923217773438,91
91,2.143028497695923,91,0.0,-0.5759601593017578,2.714528799057007,1619.89949485,3.2501,31.075193405151367,-1.7496519088745117,0,-1.605345606803894,0.17,-1.605345606803894,-2.4867963790893555,1.1430007219314575,1747230209.8599524,-0.737144410610199,92
92,2.5632524490356445,92,0.0,-0.6201554536819458,3.4875011444091797,1637.613526557,2.9875,24.463956832885742,-2.2529661655426025,0,-1.495408535003662,0.18,-1.495408535003662,-3.652296304702759,1.8484975099563599,1747230227.573582,-1.3993301391601562,93
93,1.8165714740753174,93,0.0,-0.6935274600982666,2.429920196533203,1655.175585639,2.9425,24.181692123413086,-1.2933874130249023,0,-1.5494070053100586,0.18,-1.5494070053100586,-2.4767632484436035,1.2266974449157715,1747230245.1366959,-1.1833760738372803,94
94,2.6534173488616943,94,0.0,-1.2170555591583252,3.517819404602051,1672.846576829,2.779,19.94874382019043,-2.3389108180999756,0,-1.5390276908874512,0.18,-1.5390276908874512,-3.3274343013763428,1.7288039922714233,1747230262.8468084,-0.9885234236717224,95
95,1.9029881954193115,95,0.25,-0.907141923904419,2.8031320571899414,1690.038529951,2.7115,22.308696746826172,2.2563977241516113,0,-1.4094065427780151,0.18,-1.4094065427780151,-3.3264362812042236,1.8002876043319702,1747230279.9985723,-5.582834243774414,96
96,2.698457717895508,96,0.0,-0.689812183380127,3.714111566543579,1707.214487371,3.1406,27.752418518066406,-2.4163436889648438,0,-1.628316879272461,0.18,-1.628316879272461,-3.6014935970306396,2.0313076972961426,1747230297.1749632,-1.185149908065796,97
97,2.1827807426452637,97,0.0,-0.6329114437103271,3.0646896362304688,1724.305514592,2.9497,28.4432430267334,-1.7283716201782227,0,-1.4860427379608154,0.19,-1.4860427379608154,-3.0339133739471436,1.7638179063796997,1747230314.2659905,-1.3055419921875,98
98,1.9892592430114746,98,0.0,-0.8875671029090881,2.8560373783111572,1741.461548157,2.8733,28.41791343688965,-1.4862852096557617,0,-1.5571603775024414,0.19,-1.5571603775024414,-2.7067275047302246,1.7335563898086548,1747230331.4222178,-1.220442533493042,99
99,2.036158561706543,99,0.0,-0.696656346321106,2.8500728607177734,1758.754536531,2.8629,29.015003204345703,-1.5908997058868408,0,-1.5116698741912842,0.19,-1.5116698741912842,-2.9323348999023438,1.62782883644104,1747230348.7153552,-1.341435432434082,100
100,2.119410514831543,100,0.0,-0.6666280627250671,2.9661777019500732,1775.901547133,2.8906,20.20293617248535,-1.6560354232788086,0,-1.4863600730895996,0.19,-1.4863600730895996,-3.2714076042175293,1.69353449344635,1747230365.8632467,-1.6153720617294312,101
101,2.6314942836761475,101,0.0,-0.7034149169921875,3.5894980430603027,1793.482565881,3.0082,25.970205307006836,-2.2706077098846436,0,-1.5680675506591797,0.19,-1.5680675506591797,-3.264162302017212,1.9160075187683105,1747230383.4828281,-0.9935545921325684,102
102,2.3322367668151855,102,0.0,-0.7725407481193542,3.293699026107788,1811.369543192,2.7295,19.118854522705078,-1.966381311416626,0,-1.513799786567688,0.19,-1.513799786567688,-3.4373817443847656,1.922924518585205,1747230401.329847,-1.47100031375885,103
103,2.124607563018799,103,0.0,-0.6915137767791748,2.8493235111236572,1828.451531608,2.9791,28.22281265258789,-1.7001383304595947,0,-1.5543476343154907,0.2,-1.5543476343154907,-3.0854413509368896,1.4494318962097168,1747230418.415172,-1.385303020477295,104
104,2.235924243927002,104,0.25,-0.7248250246047974,2.896601915359497,1849.99762787,3.3542,29.984466552734375,-0.6279093623161316,0,-1.7241318225860596,0.2,-1.7241318225860596,-2.770963191986084,1.3213552236557007,1747230439.9977553,-2.1430537700653076,105
